identifier	prefLabel	altLabel	description	historyNote
homoit0000364	Spender:innen	Spender||Spenderinnen	Personen, die ihr eigenes biologisches Material spenden, in der Regel Keimzellen (z. B. Sperma oder Eizellen), Organe oder Blut.	
homoit0003124	Intimdusche	Intimspülung	Die Verwendung eines Geräts namens Intimdusche oder Einlauf, um eine Flüssigkeit entweder in den Enddarm oder die Vagina einzuführen. Kann für sexuelle oder erotische Zwecke verwendet werden.	
homoit0000365	Down-Low		Afroamerikanischer Slangbegriff, der eine Subkultur beschreibt, in der sich schwarze Männer als heterosexuell identifizieren, aber Sex mit anderen Männern haben.	
homoit0000366	Drab (LGBTQ+ Kultur)	Drab	Slangbegriff, der verwendet wird, um Personen in männlicher Kleidung zu beschreiben, die in der Regel Dragqueens oder Crossdresser sind und manchmal auch weibliche Kleidung tragen. “Drab” ist eine Abkürzung des englischen Begriffs “dressed as a boy” oder “dress resembling a boy.”	
homoit0000367	Drag		Ein darstellendes Genre, in dem Künstler:innen sich verkleiden und schminken, um Merkmale verbunden mit einem bestimmten Geschlecht zu schaffen, zu betonen oder zu übertreiben, oft (aber nicht immer) mit der Wirkung eines Geschlechts, mit dem sich der Performer nicht in erster Linie identifiziert.	
homoit0000368	Dragballs	Dragbälle||Drag balls	Veranstaltungen, die Teil der Dragball-Subkultur sind, die ihren Ursprung im New York City des frühen 20. Jahrhunderts hatte und vor allem von afroamerikanischen und lateinamerikanischen LGBTQ+ Personen geprägt war. Während eines Drag Balls “laufen” (“walk” im Englischen) und treten Teilnehmer:innen für Preise auf.	
homoit0000369	Drag-Bars	Dragbars	Betriebe, die in der Regel Alkohol anbieten, die Drag-Shows oder andere Veranstaltungen veranstalten, in denen Drag-Künstler:innen auftreten.	
homoit0000370	Drag-Gemeinschaft	Drag-Community	Gruppen von Personen, die in der Regel Drag-Künstler:innen sind, die ein gemeinsames Interesse an Drag-Veranstaltungen und -Kultur haben.	
homoit0000371	Drag-Familien		Gruppen von Drag-Künstler:innen, die eine Gemeinschaft bilden und oft auf engem Raum zusammenleben. Drag-Familien werden von Drag-Müttern oder Drag-Vätern angeführt, während andere Mitglieder als Drag-Töchter und Drag-Söhne bezeichnet werden. Mitglieder einer Drag-Familie verwenden häufig denselben Nachnamen wie ihre Drag-Mutter oder ihren Drag-Vater (z. B. Xtravaganza) in sozialen Kontexten oder beim Auftreten.	
homoit0000372	Drag-Väter		Erfahrenere Dragkings, die weniger erfahrene Dragkings bei ihrem Einstieg in die Drag-Szene als Künstler:innen unterstützen.	
homoit0003160	Drag im Film		Filmen, in denen bedeutende Figuren in Drag auftreten. Nicht zu verwechseln mit Filmen, in denen Schauspieler:innen eine Figur spielen, die sich einem Geschlecht anders als dem Geschlecht der Schauspieler:innen zugehörig fühlt.	
homoit0000373	Dragkings	Drag-Kings	Künstler:innen, denen bei der Geburt häufig eine weibliche Rolle zugewiesen wurde und zu Unterhaltungszwecken stereotypisch männliche Kleidung tragen und männliche Rollen spielen.	
homoit0000374	Drag-Mütter		Erfahrenere Dragqueens, die weniger erfahrene Dragqueens bei ihrem Einsteig in die Drag-Szene als Künstler:innen unterstützen.	
homoit0003360	Drag-Wettbewerbe	Drag-Pageants||Pageants	Veranstaltungen im Stil traditioneller Schönheitswettbewerbe, bei denen die Teilnehmer:innen, in der Regel Dragqueens, weibliche Imitator:innen und trans Frauen, in verschiedenen Katagorien gegeneinander antreten, um einen Preis oder Titel zu gewinnen.	
homoit0001906	Drag-Künstler:innen	Drag-Künstler||Drag-Künstlerinnen||Drag-Darsteller:innen||Drag-Performer:innen	Künstler:innen, die sich verkleiden und/oder schminken, um Merkmale verbunden mit einem bestimmten Geschlecht zu schaffen, zu betonen oder zu übertreiben, mit dem sich die Künstler:in identifizieren können oder nicht.	
homoit0000375	Dragqueens	Drag-Queens	Künstler:innen, denen bei der Geburt häufig eine männliche Rolle zugewiesen wurden und zu Unterhaltungszwecken stereotypisch weibliche Kleidung tragen und weibliche Rollen spielen.	
homoit0003359	Drag Shows	Drag-Auftritte||Drag-Performances	Auftritte einer einzelnen Drag-Künstler:in oder einer Gruppe Drag-Künstler:innen, oft mit Gesang oder Lippensynchronisation, Tanznummern oder komödiantischen Sketchen.	
homoit0003245	Drag-Fernsehsendungen	Drag-Fernsehprogramme||Drag-Sendungen	Fernsehsendungen, in denen Dragqueens und/oder Dragkings und Drag-Aufritte zu sehen sind.	
homoit0000377	Führerscheine		Amtliche Dokumente, die Personen zum Führen eines Kraftfahrzeugs berechtigen und häufig als gesetzlicher Identitätsnachweis verwendet werden. Kann in Bezug auf LGBTQ+ Personen verwendet werden, die einen Führerschein beantragen oder eine Änderung an einem bestehenden Führerschein vornehmen möchten (z. B. Namen, Geschlechtsangabe, Foto).	
homoit0000351	DSM (Diagnostic and Statistical Manual of Mental Disorders)	DSM||Diagnostic and Statistical Manual of Mental Disorders||Diagnostischer und statistischer Leitfaden psychischer Störungen	Das Diagnostic and Statistical Manual of Mental Disorders (DSM; auf Deutsch: „diagnostischer und statistischer Leitfaden psychischer Störungen“), das von der American Psychiatric Association herausgegeben wird. Kann in Bezug auf historische oder aktuelle Beschreibungen von LGBTQ+-Identitäten und -Praktiken im DSM verwendet werden.	
homoit0000381	Dutch Boys	Dutch boys	Umgangssprachliche Bezeichnung für heterosexuelle Männer, die mit Lesben befreundet sind und sich in lesbischen Kreisen bewegen.	
homoit0000383	Dyke-Märsche	Dyke-Demonstrationen||Dyke Marches	Märsche, Kundgebungen, und andere öffentliche Versammlungen, die sich auf die Sichtbarkeit, Rechten, und Themen von Lesben konzentrieren. Dieser Begriff sollte nur verwendet werden, um Märsche zu beschreiben, die für selbstidentifizierte Dykes oder mit Schwerpunkt auf die Identität und Politik von selbstidentifizierten Dykes sind.	
homoit0003206	Dyke-Solidarität		Ein Gefühl der Gemeinschaft und allgemeinen Einigkeit in Bezug auf Ziele, politische Interesse, und/oder gemeinschaftliche Sympathien, die auf gemeinsamen Erfahrungen als selbstidentifizierten Dykes beruhen.	
homoit0000384	Dykes		In den meisten Fällen eine zurückeroberte Beleidigung, die in den USA häufig verwendet wird, um Lesben mit einem männlichen Stil von Selbstpräsentation oder lesbische politische Aktivist:innen insgesamt zu bezeichnen. Nur für Personen verwenden, die sich selbst als Dykes identifizieren.	
homoit0000385	Dykes on Bikes		Ein zugelassener Motorradclub mit vielen lose verbundenen Ortsgruppen, bestehend aus lesbischen Mitglieder:innen, die sich als Dykes identifizieren. Bekannt für ihre Teilnahme an Pride-Verstaltungen.	
homoit0001676	E/Em/Emself (Pronomen)	E (Pronomen)||E/Em/Emself	Eine Reihe von Pronomen aus dem Englischen. Wird auf diese Weise verwendet: E besuchte die Homosaurus-Website. Ich beobachtete Em beim Stöbern auf der Homosaurus-Website. E benutzt den Homosaurus emself.	
homoit0003171	Ökofeminist:innen	Ökofeministinnen||Öko-Feminist:innen	Eine Person, die sich der politischen und philosophischen Bewegung anschließt, die Feminismus und Umweltbelange als untrennbar miteinander verbunden betrachtet. Verwenden, wenn es um Ökofeminist:innen geht oder wenn sich eine Person als solche identifiziert.	
homoit0000387	Ökofeminismus	Öko-Feminismus	Eine politische und philosophische Bewegung, die Feminismus und Umweltbelange als untrennbar miteinander verbunden betrachtet.	
homoit0003125	Edge play	Grenzspiel||Edgeplay	BDSM-Aktivitäten und -Kinks, die als hochriskiant oder extrem tabu gelten, oder die für die Teilnehmer:innen aus subjektiven Gründen, z. B. aufgrund einer persönlichen Angst oder Grenze, eine Herausforderung darstellen. Stammt vom englischen Begriff „Edge" (Rand).	
homoit0002622	Eizellspende		Der Prozess, bei dem eine Person ihre Eizellen zur Fortpflanzung spendet.	
homoit0000390	Eizellspender:innen	Eizellspender||Eizellspenderinnen	Personen jeden Geschlechts, die ihre eigenen Eizellen zum Zweck einer Schwangerschaft spenden.	
homoit0000392	Ichdystonische sexuelle Orientierung	Ego-dystonische sexuelle Orientierung||Ich-dystonische Homosexualität	Innerer Konflikt, verurusacht durch eine sexuelle Identität oder sexuelle Anziehung einer Person, die im Widerspruch zum idealisierten Selbstbild steht.	
homoit0003057	Elektrospiel	Elektrosex||Electro Play||Elektrostimulation||E-Stim||Stromspiel	Jede der verschieden Formen sexueller Spiele, bei denen Elektrizität zum Einsatz kommt.	
homoit0000394	Elektroschocktherapie	Elektrokrampftherapie||EKT||Elektroschocktherapie||Elektrokonvulsionstherapie	Eine Form der psychiatrischen Behandlung von schweren Depressionen, bipolaren Depressionen, und anderen psychischen Erkrankungen, bestehend aus kurzen elektrischen Impulsen an das Gehirn, die durch Elektroden am Kopf ausgegeben werden, um kontrollierte Anfälle auszulösen. Elektrokonvulsionstherapie wurde in der Vergangenheit als ein „Heilmittel“ für Homosexualität und andere nicht-normative Sexualitäten und sexuelle Praktiken eingesetzt.	
homoit0001896	endogeschlechtlich	dyadisch||endo||endosexuell	Zustand von Personen, die mit der Geschlechtsanatomie, den Fortpflanzungsorganen und den Chromosomen geboren wurden, die ihrem bei der Geburt zugewiesenen Geschlecht entsprechen (d. h. nicht inter* sind).	
homoit0001897	Endogeschlechtliche Personen		Personen, deren körperliche Geschlechtsmerkmale den gesellschaftlichen und medizinischen Normvorstellungen von weiblichen oder männlichen Körpern entsprechen.	
homoit0000293	Einlauf	Darmspülung||Kolonirrigation	Ein Gerät zur Verabreichung von Flüssigkeiten, das als Spülung oder zur Reinigung des Darms oder der Vagina verwendet wird, oder die Verwendung eines solchen Geräts. Kann für sexuelle oder erotische Zwecke verwendet werden.	
homoit0000395	Eonismus		Historischer Begriff für die Beschreibung von Menschen, denen bei der Geburt das männliche Geschlecht zugewiesen wurde und die weibliche Verhaltensweisen annehmen.	
homoit0002836	Epispadie	Obere Harnröhrenspaltung	Menschen mit Epispadie werden mit einer Harnröhrenöffnung geboren, die sich an der Oberseite ihres Penis und nicht an der Spitze befindet (ähnlich wie bei der häufigeren Variante Hypospadie). Auch Menschen mit Vulva können mit Epispadie geboren werden. In diesem Fall ist die Harnröhrenöffnung breiter und liegt höher als normal. Die Klitoris kann ebenfalls in zwei Hälften geteilt sein. Epispadie tritt in der Regel immer dann auf, wenn sich eine Blasenekstrophie oder kloakale Ekstrophie entwickelt, kann aber auch isoliert auftreten.	
homoit0000398	Erektile Dysfunktion	Erektionsstörung||Impotenz	Anhaltende Schwierigkeiten beim Erreichen oder Aufrechterhalten einer Erektion, typischerweise für sexuelle Aktivitäten.	
homoit0000399	Potenzpillen	Potenzmittel||Erektionshilfen	Medikamente, die zur Entspannung der Muskeln im Penis eingesetzt werden und die Durchblutung erhöhen, um eine Erektion als Reaktion auf sexuelle Reize zu ermöglichen.	
homoit0000400	Erektion		Vergrößerung des erektilen Gewebes des Penis oder der Klitoris aufgrund einer erhöhten Durchblutung; typischerweise verbunden mit sexueller Erregung.	
homoit0000401	Erogene Körperteile		Körperbereiche, die empfindlich auf sexuelle Stimulation reagieren.	
homoit0003070	Erotische Hypnose		Die Anwendung von Hypnose in einem sexuellen oder erotischen Kontext.	
homoit0000402	Erotische Massagen		Massage zur Steigerung der sexuellen Erregung.	
homoit0000403	Erotika	Erotica	Die Darstellung von Sexualität mit hohen künstlerischen Ansprüchen, die sich in der Regel auch auf Gefühle und Emotionen konzentriert.	
homoit0000404	Erotismus	Erotizismus	Die Eigenschaft, erotisch zu sein oder sexuelle Anziehung, Erregung oder Begierde hervorzurufen.	
homoit0001538	Erotomanie	Liebeswahn||Hypersexualität||Sexsucht	Zustand, der durch die anhaltende und oft irrtümliche Überzeugung einer Person gekennzeichnet ist, dass eine andere Person in sie verliebt oder von ihr fasziniert ist. Kann auch verwendet werden, um ein Maß oder eine Häufigkeit sexuellen Verlangens zu beschreiben, das innerhalb einer bestimmten Kultur als übermäßig empfunden wird. Ärzt:innen und Psycholog:innen haben LGBTQ+-Personen in der Vergangenheit mit Erotomanie diagnostiziert, um ihre Identität und ihre Wünsche fälschlicherweise als medizinische Störungen zu behandeln. Sollte nur in einem historischen Kontext oder wenn sich eine Person selbst mit diesem Begriff identifiziert, verwendet werden.	
homoit0000405	Escortservice	Escortdienst||Escortagentur||Begleitagentur	Agenturen, die zahlende Kund:innen mit Escorts zusammenbringen, die ihre Dienste nach Vereinbarung anbieten. Escortservices sind möglicherweise weniger stigmatisiert als andere Formen der Sexarbeit, zum Teil weil sie für Escorts tendenziell sicherer sind und weil einige Escorts ein breiteres Spektrum an Dienstleistungen anbieten, darunter Begleitung oder Unterhaltung ohne das Versprechen sexueller Kontakte. Die Tendenz, Escortservices als von anderen Formen der Sexarbeit getrennt oder diesen überlegen darzustellen, verschleiert jedoch die von Escorts geleistete Arbeit und perpetuiert die Diskriminierung der am stärksten marginalisierten und schutzbedürftigen Sexarbeiter:innen.	
homoit0000406	Escorts	Callboy||Callgirl||Edelprostituierte||Escort-Boy	Sexarbeiter:innen, deren Kundschaft für ihre Dienste Termine vereinbaren muss. Im Gegensatz zu Sexarbeiter:innen, die auf der Straße oder in Einrichtungen wie Bordellen Kund:innen anwerben, bewerben Escorts ihre Dienste in der Regel online, entweder unabhängig oder über Agenturen. Escortservices sind möglicherweise weniger stigmatisiert als andere Formen der Sexarbeit, zum Teil weil sie für Escorts tendenziell sicherer sind und weil einige Escorts ein breiteres Spektrum an Dienstleistungen anbieten, darunter Begleitung oder Unterhaltung ohne das Versprechen sexueller Kontakte. Die Tendenz, Escortservices als von anderen Formen der Sexarbeit getrennt oder diesen überlegen darzustellen, verschleiert jedoch die von Escorts geleistete Arbeit und perpetuiert die Diskriminierung der am stärksten marginalisierten und schutzbedürftigen Sexarbeiter:innen.	
homoit0000115	Essentialismus	Biologischer Essentialismus	Die Praxis, bestimmte Kategorien anhand einer Reihe vermeintlich universeller oder fester Merkmale oder Eigenschaften zu definieren (z. B. die Definition von Frauen anhand ihrer „weiblichen” Genitalien).	
homoit0000407	Östrogen	Estrogene||Follikelhormone	Eine Kategorie von Steroidhormonen, zu denen Östron, Östradiol, Östriol und Östetrol gehören. Östrogene werden häufig in hormonellen Therapien zur Feminisierung eingesetzt. Östrogene werden hauptsächlich in den Eierstöcken, aber auch in den Nebennieren und Fettzellen produziert. Sie sind für bestimmte sekundäre Geschlechtsmerkmale verantwortlich, darunter das Wachstum der Brüste, die Verdickung der Gebärmutterschleimhaut, die Regulierung des Menstruationszyklus und die Reifung der Spermien.	
homoit0002837	Östrogen-Resistenz-Syndrom		Menschen mit Östrogen-Resistenz-Syndrom weisen eine genetische Variation auf, aufgrund derer ihr Körper nicht auf Östrogen reagiert. Menschen mit XX-Chromosomen und Östrogen-Resistenz-Syndrom werden in der Regel mit einer Vulva und einer Vagina geboren, haben möglicherweise eine kleine Gebärmutter und vergrößerte Eierstöcke, in denen sich später mehrere Zysten bilden, und produzieren unter Umständen sehr hohe Östrogenspiegel, die ihr Körper nicht erkennt. In der Pubertät werden sie höchstwahrscheinlich nicht die Veränderungen erleben, die mit einer typischen Östrogen-Pubertät verbunden sind, wie z. B. Brustentwicklung oder Menstruation. Stattdessen können sie aufgrund des Einflusses von Androgenen Schamhaare und Akne entwickeln. Menschen mit XY-Chromosomen können ebenfalls mit Östrogen-Resistenz-Syndrom geboren werden, und sie können infolgedessen Variationen in ihrer anderen Hormonproduktion, Hodenentwicklung und Entwicklung sekundärer Geschlechtsmerkmale aufweisen oder auch nicht.	
