identifier	prefLabel	altLabel	description	historyNote
homoit0002833	de la Chapelles syndrom	XX-male type||XX-male syndrom	De la Chapelle-syndrom gör att personer med två X-kromosomer (46XX) föds med penis och testiklar. Detta sker vanligtvis eftersom en specifik gen som normalt finns på Y-kromosomen (känd som SRY-genen) hamnar på en av deras X-kromosomer och får deras könsorgan och inre reproduktiva organ att utvecklas på ett sätt som vanligtvis förknippas med personer med en X- och en Y-kromosom (46XY). Personer med de la Chapelle-syndrom kan ha mindre testiklar än genomsnittet eller testiklar som inte har vandrat ner, och de är ofta infertila. Under tonåren kan de utveckla bröst, och de utvecklar ibland inte de karakteristika som vanligtvis är förknippade med en typisk testosteronstyrd pubertet.	
homoit0002835	Tidig genitalkirurgi	Early genital surgery model	Modell för patientvård utvecklad av John Money, en nyzeeländsk psykolog som menade att kön enbart beror på ”miljö”. Modellen förespråkar att intersexbarn ska genomgå genital kirurgi i spädbarnsåldern och uppfostras som flickor. Moneys teorier har lett till att många barn har blivit kirurgiskt felkönade och fått leva med livslång könsdysfori, depression, sexuell dysfunktion, tarm- och urininkontinens samt nervsmärtor. Idag föredras en patientcentrerad modell där ett barn med intersexvariation får växa upp och själv fatta beslut om könstillhörighet och eventuell kirurgi.	
homoit0002836	Epispadi		Personer med epispadi föds med urinrörets mynning på ovansidan av penis i stället för i spetsen (liknande men motsatt tillstånd som hypospadi). Personer med vulva kan också födas med epispadi, då är urinrörsöppningen vidare och placerad högre upp än vanligt. Klitoris kan också vara delad i två delar. Epispadi förekommer ofta tillsammans med blåsexstrofi eller kloakexstrofi, men kan också uppträda isolerat.	
homoit0002837	E. I. S.	Estrogen insensitivity syndrome||Östrogenokänslighetssyndrom||Östrogenresistens	Personer med EIS (Estrogen insensitivity syndrome) har en genetisk variation som gör att kroppen inte reagerar på östrogen. Personer med två X-kromosomer (46XX) och EIS föds vanligtvis med vulva och vagina, kan ha en liten livmoder och förstorade äggstockar som senare utvecklar många cystor, och kan producera mycket höga nivåer av östrogen som kroppen inte uppfattar. Under puberteten upplever de flesta inte typiska östrogenrelaterade förändringar som bröstutveckling eller menstruation, utan kan istället utveckla pubeshår och akne på grund av androgener. Personer med en X- och en Y-kromosom (46XY) kan också födas med EIS och kan ha varierande hormonproduktion, testikelutveckling och utveckling av sekundära könskarakteristika.	
homoit0002838	FSH-resistens	FSH-okänslighet	Personer med resistens eller okänslighet mot follikelstimulerande hormon (FSH) har en genetisk variation som gör att gonaderna/könskörtlarna inte reagerar på FSH, beroende på en defekt i FSH-receptorn på de gonadala cellerna. Personer med två X-kromosomer (46XX) och FSH-resistens/okänslighet föds vanligtvis med vulva, vagina och äggstockar. Deras äggstockar kan producera lägre mängder östrogen än vad som anses typiskt och de producerar eventuellt inte fertila folliklar (ägg). Under puberteten kan de sakna sekundära könskarakteristika som normalt förknippas med östrogenstyrd pubertet och menstruation kan utebli. Personer med en X- och en Y-kromosom (46XY) och FSH-resistens/okänslighet kan utveckla mindre testiklar än vanligt, producera färre spermier och vara infertila.	
homoit0002839	Frasers syndrom		Personer med Fraser syndrom föds vanligtvis med avvikelser i utvecklingen av ögonlock, fingrar och tår. De kan också ha variationer i sina könskarakteristika, såsom en större än typisk klitoris eller testiklar som inte har vandrat ner. De kan kan ha gonaddysgenesi eller strimgonader, sakna en eller båda njurarna, och andra delar av urinvägarna kan också vara påverkade. De har en typisk genetik och avvikelserna är strukturella, inte hormonella.	
homoit0002840	Gonadektomi		Kirurgiskt ingrepp för att avlägsna könskörtlarna, inklusive testiklar och äggstockar.	
homoit0002841	Hopkins modell		En vårdmodell som fick spridning på 1950-talet. I denna modell uppmuntrades föräldrar att snabbt välja ett kön för sitt intersexbarn i tron att barnet skulle identifiera sig med det kön det uppfostrades som. Om barnet senare avvek från det tilldelade könet uppmanades föräldrar att korrigera barnet med både ord och handlingar. I praktiken ledde modellen till livsavgörande, onödiga könskirurgiska ingrepp, oåterkalleliga hormonbehandlingar, könsdysfori och bristande ärlighet från föräldrarnas sida. I dag förespråkas en patientcentrerad modell där det intersexbarnet får växa upp och själv fatta beslut om kön och kirurgiska ingrepp.	
homoit0002842	Hyperandrogenism		Personer med hyperandrogenism har högre nivåer av testosteron och/eller andra androgener än vad som är typiskt. Hos personer med två X-kromosomer (46XX) kan det leda till att sekundära könskarakteristika som förknippas med testosteron (som kropps- och ansiktsbehåring) utvecklas i varierande grad. Hyperandrogenism kan bero på en intersexvariation, men inte alltid. Det är vanligt vid tillstånd som medfödd binjurebarkshyperplasi (CAH) och polycystiskt ovarialsyndrom (PCOS). Personer med hyperandrogenism som inte är intersex kan ändå ha liknande erfarenheter, särskilt i könssegregerade sammanhang som sport.	
homoit0002843	Hypogonadism		Personer med hypogonadism har hormonproduktion av testosteron och östrogen. Det kan påverka utvecklingen av sekundära könskarakteristika och fertilitet. Hypogonadism kan bero på att hjärnan inte signalerar till könskörtlarna att producera hormoner, eller på att könskörtlarna själva inte fungerar som väntat. Hypogonadism är inte alltid kopplat till intersexvariationer men förekommer vid till exempel Klinefelters syndrom, Turners syndrom och flera andra variationer.	
homoit0002844	Informerat samtycke		Praxis där alla alternativ vägs in och där evidens, alternativ och möjliga risker beaktas för att möjliggöra ett verkligt informerat medicinskt beslut. Sådana beslut fattas bäst över tid snarare än under press.	
homoit0002847	Intersexkirurgi	Intersexplastik	Icke livsnödvändiga kosmetiska ingrepp som syftar till att förändra och ”normalisera” naturliga variationer i genitaliers utseende och/eller reproduktiv anatomi. Intersexkirurgi utvecklades i början av 1900-talet, då läkare utan forskningsstöd påstod att dessa operationer var akuta.	
homoit0002848	Isolerad 17,20lyasbrist		Personer med isolerad 17,20-lyasbrist (ILD) har en av flera specifika variationer i sina gener som gör att kroppen producerar lägre nivåer av testosteron än vad som är typiskt. De kan födas med könsorgan som inte helt överensstämmer med en typisk penis, och testiklarna kan vara nedstigna eller icke nedstigna. Under puberteten kan de sakna vissa av de förändringar som vanligtvis är förknippade med en testosterondominerad pubertet, eftersom variationen påverkar hormonproduktionen.	
homoit0002849	Asexualitetsstudier	Ace-studier	Akademiskt forskningsfält om asexuella personer, asexuell identitet och asexuella gemenskaper.	
homoit0002850	Asexuella hatbrottsöverlevare		Asexuella personer som har upplevt och överlevt hatbrott. Följ individens preferens för att använda ”offer” eller ”överlevare” när det är möjligt.	
homoit0002851	Asexuella våldtäktsöverlevare		Asexuella personer som har upplevt och överlevt våldtäkt. Följ individens preferens för att använda ”offer” eller ”överlevare” när det är möjligt.	
homoit0002852	Asexuella som överlevt sexuella övergrepp		Asexuella personer som har utsatts för och överlevt sexuella övergrepp. Följ individens preferens för att använda ”offer” eller ”överlevare” när det är möjligt.	
homoit0002853	Asexuella krigsöverlevare		Asexuella personer som har upplevt och överlevt krig. Följ individens preferens för att använda ”offer” eller ”överlevare” när det är möjligt.	
homoit0002854	Asexuell tv	Ace-tv	Tv-program med asexuella karaktärer eller teman.	
homoit0002855	Asexuella våldtäktsoffer		Asexuella personer som har upplevt våldtäkt och som kan ha överlevt eller inte. Följ individens preferens för att använda ”offer” eller ”överlevare” när det är möjligt.	
homoit0002856	Asexuella offer för sexuella övergrepp	Asexuella som utsatts för sexuella övergrepp	Asexuella personer som har utsatts för sexuella övergrepp och som kan ha överlevt eller inte. Följ individens preferens för att använda ”offer” eller ”överlevare” när det är möjligt.	
homoit0002857	Asexuella krigsoffer		Asexuella personer som har upplevt krig och som kan ha överlevt eller inte. Följ individens preferens för att använda ”offer” eller ”överlevare” när det är möjligt.	
homoit0002858	Asexuella brottsoffers rättigheter		Asexuella personers juridiska rättigheter som brottsoffer att få information, närvara och komma till tals inom rättsväsendet efter att ha utsatts för brott, olycka eller annan händelse som orsakat skada.	
homoit0002859	Företag riktade till asexuella		Företag med fokus på asexuella kunder och produkter relaterade till asexuella gemenskaper.	
homoit0002860	Företag ägda av asexuella		Företag ägda av asexuella personer.	
homoit0002861	XYY-syndrom	Jacobs syndrom	Personer med XYY-syndrom har en extra Y-kromosom (47,XYY). De flesta med XYY-syndrom är fertila och har en typisk testosteronproduktion, saknar tydliga fysiska variationer, men kan vara längre än genomsnittet eller ha andra synliga skillnader som inte rör könskarakteristika.	
homoit0002862	Kallmanns syndrom		Kallmanns syndrom kan förekomma hos personer med två X-kromosomer (46XX ) eller en X- och en Y-kromosom (46XY) och är en form av hypogonadism där hjärnan inte kan signalera önskad hormonproduktion av luteiniserande hormon (LH) och follikelstimulerande hormon (FSH) till hypofysen. Personer med Kallmanns syndrom och en X- och en Y-kromosom (46XY) föds ofta med en mindre penis än genomsnittet och med testiklar som inte vandrat ned. Under puberteten kan de sakna vissa förändringar om de inte får hormonbehandling, t.ex. skäggväxt eller röstförändring (XY) eller bröstutveckling och menstruation (XX). Hormonbehandling kan resultera i viss fertilitet. Tillståndet påverkar även luktsinnet.	
homoit0002863	Leydigcellshypoplasi	LCH	Personer med Leydigcellshypoplasi (LCH) har en X- och en Y-kromosom (46XY) och genetisk okänslighet för luteiniserande hormon. LCH kan vara komplett om receptorerna för luteiniserande hormon på Leydigcellerna i testiklarna helt saknas (LCH typ 1) eller partiell om receptorerna inte fungerar (LCH typ 2). Luteiniserande hormon ansvarar normalt för utvecklingen av leydigceller i testiklarna och signalerar till dessa celler att producera androgener som testosteron. En person med LCH utvecklar få eller inga leydigceller och producerar därför mindre testosteron än normalt. Personer med LCH kan ha mikroppenis, hypospadi och/eller kryptorkism.	
homoit0002864	Luteinizing hormone insensitivity	LH-resistens||Nedsatt känslighet för luteiniserande hormon	Personer med XY-kromosomer och genetisk okänslighet för luteiniserande hormon utvecklar variationen Leydigcellshypoplasi. Personer med XX-kromosomer producerar normalt inte Leydigceller och påverkas därför inte på samma sätt. En person med XX-kromosomer vars kropp inte svarar på luteiniserande hormon föds oftast utan synliga skillnader, men hos viss producerar inte äggstockarna fertila ägg och menstruation kan utebli.	
