identifier	prefLabel	altLabel	description	historyNote
homoit0000342	Demigender personen		Mensen die een gedeeltelijke band hebben met een bepaald geslacht/gender of het concept gender	
homoit0000457	FtX's		Mensen die transitioneren van vrouwelijk naar onbekend of niet vrouwelijk	
homoit0000570	Genderfluïde personen		Personen die zich op verschillende momenten als verschillende genders identificeren, inclusief meerdere genders tegelijk of helemaal geen. Alleen gebruiken om personen te beschrijven die zichzelf identificeren als genderfluïde.	
homoit0001027	MtX's		Mensen die transitioneren van mannelijk naar onbekend of niet mannelijk	
homoit0001048	Non-binaire personen		Personen wiens genderidentiteit zich buiten het genderbinaire bevindt; alleen gebruiken om personen te beschrijven die zichzelf identificeren als non-binair	
homoit0002223	Non-binaire jongeren	Non-binaire teenagers	Non-binaire personen tussen de kinderjaren en volwassenheid	
homoit0002222	Non-binaire kinderen		Non-binaire personen die de leeftijd van adolescentie nog niet hebben bereikt	
homoit0002387	Non-binaire ouders		Ouders die non-binair zijn.	
homoit0003026	Non-binaire personen met chronische ziekten		Non-binaire personen met langdurige gezondheidsproblemen die voortdurende medische aandacht vereisen en/of een aanzienlijke impact of beperking op het dagelijks leven hebben. Sommige, maar niet alle, personen met chronische ziekten beschouwen zichzelf als gehandicapt.	
homoit0003043	Non-binaire studenten		Non-binaire personen die naar de universiteit gaan.	
homoit0003227	Zwangere non-binaire personen		Zwangere personen die non-binair zijn.	
homoit0001072	Pangender personen		Mensen die zich identificeren als meerdere of alle genders	
homoit0001369	Personen van een derde geslacht		Individuen die zijn gecategoriseerd (door eigen wil of door sociale consensus) als man noch vrouw	
homoit0001382	Transfeminine personen		Mensen die zich gedeeltelijk of volledig identificeren met een vrouwelijke genderidentiteit en die bij de geboorte typisch (maar niet altijd) als man zijn aangewezen	
homoit0001407	Transgender dochters		Dochters die zich identificeren als transgender.	
homoit0001452	Transgender jongeren	Transgender teenagers||Transgender tieners	Transgender personen in de leeftijd van kindertijd tot volwassenheid	
homoit0001400	Transgender kinderen		Transgender personen die de leeftijd van de adolescentie nog niet hebben bereikt.	
homoit0001400	Transgender kinderen		Transgender personen die de leeftijd van de adolescentie nog niet hebben bereikt.	
homoit0001058	Transgender ouderen		Transgender personen met een hogere leeftijd, meestal ouder dan 60 jaar.	
homoit0001430	Transgender ouders		Transgender personen die ouders zijn	
homoit0001422	Transgender moeders		Transgender personen die moeder zijn.	
homoit0001413	Transgender vaders		Transgender personen die vader zijn.	
homoit0001784	Transgender personen in de kast		Transgender personen die zich niet als zodanig identificeren bij anderen	
homoit0003045	Transgender studenten		Transgender personen die naar de universiteit gaan.	
homoit0001446	Transgender zonen		Zonen die zich identificeren als transgender.	
homoit0001668	Transgenderqueer personen		Iemand die zowel trans als genderqueer is en zich identificeert als transgenderqueer.	
homoit0001643	Transmannen	Transgender mannen	Mannen die werden toegewezen als vrouw bij geboorte.	
homoit0000436	FtMs	FtM transseksuelen||Transseksuele mannen||Vrouw naar man	FtM (female-to-male) is een grotendeels historische term die grotendeels is vervangen door 'transmannen'. Dit is gedeeltelijk te wijten aan het verband tussen de term en de medicalisering van transgenders en de veronderstelling dat een transman "vrouwelijk" was en "mannelijk" is geworden (meestal door hormonen en/of chirurgie)	
homoit0001466	Transmasculine personen		Transpersonen die zijn toegewezen als vrouw bij geboorte en die zich gedeeltelijk of volledig identificeren met een mannelijk gender.	
homoit0001381	Transseksuele personen	Transseksuelen	Personen die overgaan van vrouw naar man of man naar vrouw. Verwijst over het algemeen naar personen die hun fysieke lichaam veranderen om zich aan te passen aan hun genderidentiteit. Hoewel deze term populair was in de 20e eeuw en nog steeds in gebruik is, is deze grotendeels vervangen door 'transgender personen' en 'trans personen'. Sommige maar niet alle personen beschouwen deze term als achterhaald en beledigend. Alleen gebruiken om personen te beschrijven die zichzelf identificeren als transseksueel.	
homoit0000436	FtMs	FtM transseksuelen||Transseksuele mannen||Vrouw naar man	FtM (female-to-male) is een grotendeels historische term die grotendeels is vervangen door 'transmannen'. Dit is gedeeltelijk te wijten aan het verband tussen de term en de medicalisering van transgenders en de veronderstelling dat een transman "vrouwelijk" was en "mannelijk" is geworden (meestal door hormonen en/of chirurgie)	
homoit0000986	MtFs	Man naar vrouw||MtF transseksuelen||Transseksuele vrouwen	MtF (man-naar-vrouw) is een historische term die grotendeels is vervangen door 'transvrouwen'. Dit is gedeeltelijk te wijten aan het verband tussen de term en de medicalisering van transgenders en de veronderstelling dat transvrouwen als man worden "geboren" en vrouwelijk worden (meestal door hormonen en/of chirurgie).	
homoit0001642	Transvrouwen		Vrouwen die werden toegewezen als man bij geboorte	
homoit0000986	MtFs	Man naar vrouw||MtF transseksuelen||Transseksuele vrouwen	MtF (man-naar-vrouw) is een historische term die grotendeels is vervangen door 'transvrouwen'. Dit is gedeeltelijk te wijten aan het verband tussen de term en de medicalisering van transgenders en de veronderstelling dat transvrouwen als man worden "geboren" en vrouwelijk worden (meestal door hormonen en/of chirurgie).	
homoit0001474	Trigender personen		Personen wiens gender voortdurend wisselt tussen drie genderidentiteiten: mannelijk, vrouwelijk en een derde geslacht	
homoit0003226	Zwangere transgender personen		Zwangere personen die transgender zijn.	
homoit0001668	Transgenderqueer personen		Iemand die zowel trans als genderqueer is en zich identificeert als transgenderqueer.	
homoit0001470	Travestieten		Historische term die wordt gebruikt om personen te beschrijven die kleding dragen die geassocieerd wordt met een ander geslacht dan hun geslacht dat bij geboorte is toegewezen; algemeen beschouwd als een denigrerende term; alleen gebruiken in historische context	
homoit0001474	Trigender personen		Personen wiens gender voortdurend wisselt tussen drie genderidentiteiten: mannelijk, vrouwelijk en een derde geslacht	
homoit0000582	Genderqueer personen		Individuen die zichzelf identificeren als genderqueer, een overkoepelende term voor queer of niet-normatieve genderidentiteiten en genderexpressies.	
homoit0001668	Transgenderqueer personen		Iemand die zowel trans als genderqueer is en zich identificeert als transgenderqueer.	
homoit0000578	Gendersegregatie		Fysieke, juridische, culturele of retorische scheiding van mensen op basis van hun gender.	
homoit0002260	LHBTQ+-geschiedenis	LHBTQ-geschiedenis	Gebeurtenissen of verslagen uit het verleden over LHBTQ+-personen, of personen die als LHBTQ+ zouden kunnen worden beschouwd als ze vandaag zouden leven.	
homoit0002462	Aromantische geschiedenis		Gebeurtenissen of verslagen uit het verleden over aromantische personen, of personen die als aromantisch zouden kunnen worden beschouwd als ze vandaag zouden leven.	
homoit0002267	Aseksuele geschiedenis			
homoit0002263	Biseksuele geschiedenis		Gebeurtenissen of verslagen uit het verleden over biseksuele personen, of personen die als biseksueel zouden kunnen worden beschouwd als ze vandaag zouden leven.	
homoit0002488	Demiseksuele geschiedenis		Gebeurtenissen uit het verleden of verhalen uit het verleden over demiseksuele personen, of personen die als demiseksueel zouden kunnen worden gezien als ze vandaag zouden leven.	
homoit0002525	Grijsromantische geschiedenis		Gebeurtenissen uit het verleden of verhalen uit het verleden over grijsromantische personen, of personen die als grijsromantisch zouden kunnen worden gezien als ze vandaag zouden leven.	
homoit0002262	Homogeschiedenis		Gebeurtenissen of verslagen uit het verleden over homomannen, of personen die als homo zouden kunnen worden beschouwd als ze vandaag zouden leven.	
homoit0002266	Intersekse geschiedenis		Gebeurtenissen of verslagen uit het verleden over intersekse personen, of personen die als intersekse zouden kunnen worden beschouwd als ze vandaag zouden leven.	
homoit0002261	Lesbische geschiedenis		Gebeurtenissen of verslagen uit het verleden over lesbische vrouwen, of personen die als lesbisch zouden kunnen worden beschouwd als ze vandaag zouden leven.	
homoit0002504	Megaseksuele geschiedenis		Gebeurtenissen uit het verleden of verhalen uit het verleden over megaseksuele personen, of personen die als megaseksueel zouden kunnen worden gezien als ze vandaag zouden leven.	
homoit0002268	Non-binaire geschiedenis		Gebeurtenissen of verslagen uit het verleden over non-binaire personen, of personen die als non-binair zouden kunnen worden beschouwd als ze vandaag zouden leven.	
homoit0002265	Queer geschiedenis		Gebeurtenissen of verslagen uit het verleden over queer personen, of personen die als queer zouden kunnen worden beschouwd als ze vandaag zouden leven.	
homoit0002264	Transgender geschiedenis		Gebeurtenissen of verslagen uit het verleden over transgender personen, of personen die als transgender zouden kunnen worden beschouwd als ze vandaag zouden leven.	
homoit0002332	Two-Spirit geschiedenis	Two Spirit geschiedenis||Two Spirited geschiedenis||Two-Spirited geschiedenis	Gebeurtenissen of verslagen uit het verleden over Two-Spirit people, of personen die als Two-Spirit zouden kunnen worden beschouwd als ze vandaag zouden leven.	
homoit0001269	Geslacht (Lichaam)		De categorie die aan een persoon wordt toegekend om hun lichaam en de rol ervan in de seksuele voortplanting te beschrijven, meestal gebaseerd op de uitwendige anatomie, maar ook inclusief chromosomen, genexpressie, hormonen en inwendige en uitwendige voortplantings-/geslachtsorganen. Hoewel geslacht vaak als binair wordt beschreven, bestaat het als een spectrum met aanzienlijke variatie in de biologische kenmerken die geslacht omvatten en de manier waarop het in verschillende culturele contexten wordt gedefinieerd.	
homoit0000266	Chromosomen		Structuren in de kern van de meeste levende cellen die genetische informatie in de vorm van genen dragen. Vaak gebruikt met betrekking tot geslachtschromosomen, een type chromosoom dat betrokken is bij geslachtsbepaling.	
homoit0000273	Cisseksuele personen		Personen wiens seksuele identiteit overeenkomt met hun geslacht of toegewezen bij de geboorte. Waar cisgender verwijst naar mensen die niet transgender zijn, verwijst cisseksueel naar mensen die niet transseksueel zijn.	
homoit0001896	Endosekse	Non-intersekse||Perisekse	De staat van personen geboren met de seksuele anatomie, het voortplantingssysteem en de chromosomen die geassocieerd worden met hun toegewezen geslacht (d.w.z. niet intersekse)	
homoit0000600	Geslachtsklieren		Klieren die de gameten (geslachtscellen) en geslachtshormonen (protestogenen, androgenen, oestrogenen) reproduceren, inclusief teelballen en eierstokken.	
homoit0002877	Streak geslachtsklieren		Minimaal ontwikkeld gonadaal weefsel dat aanwezig is in de plaats van testikels of eierstokken. Streak-geslachtsklieren komen vaker voor bij bepaalde interseksevariaties, zoals het Swyer-syndroom.	
homoit0001361	Zaadbal	Testes||Testikels||Testis||Zaadballen	Voortplantingsklier of geslachtsklier die sperma en androgenen produceert, voornamelijk testosteron.	
homoit0000585	Geslachtsorganen		Algemene term voor erogene en/of voortplantingsorganen (bijv. vagina, clitoris, penis).	
homoit0000282	Clitoris		Erogeen uitwendig orgaan dat in staat is tot erectie onder seksuele stimulatie.	
homoit0000460	G-spot			
homoit0001099	Penis	Lul||Penissen||Phallus||Piemel||Pik	Uitwendig geslachtsorgaan.	
homoit0001894	Neofallus		Een chirurgisch geconstrueerde penis, meestal gemaakt met weefseltransplantaten uit andere delen van het lichaam	
homoit0001488	Vagina	Flamoes||Kut||Schede||Vagina's	Intern spierkanaal verbonden met uitwendige geslachtsorganen.	
homoit0000460	G-spot			
homoit0001040	Neovagina		Een chirurgisch geconstrueerde vagina, meestal gemaakt met weefsel uit andere delen van het lichaam	
homoit0001497	Vulva		Extern geslachtsdeel rond de vagina.	
homoit0001361	Zaadbal	Testes||Testikels||Testis||Zaadballen	Voortplantingsklier of geslachtsklier die sperma en androgenen produceert, voornamelijk testosteron.	
homoit0000651	Hormonen		Regulerende stoffen die in een organisme worden geproduceerd en door het lichaam worden getransporteerd om specifieke cellen of weefsels tot actie te stimuleren. Hoewel hormonen de spijsvertering, ademhaling, slaap en vele andere lichaamsfuncties reguleren, wordt de term door het grote publiek het meest gebruikt om de 'geslachtshormonen' te beschrijven, of de hormonen die betrokken zijn bij de puberteit en seksuele ontwikkeling, voortplanting en seksueel verlangen.	
